station,Date,Time,NITRATE(PPM),PH,AMMONIA(mg/l),TEMP,DO,TURBIDITY,MANGANESE(mg/l),label_3class
Station2,03-10-2022,17:00:00,31.258,6.2121,0.03252,30.1854,14.2407,35.1105,0.57569,2
Station2,17-03-2022,07:20:00,3.3792,4.99,0.1092616,25.66432,7.3112,33.354,0.63616,1
Station2,18-04-2022,02:40:00,2.1756,5.489,0.074314,23.3266,6.846,41.8735,0.6461,0
station1,28-05-2022,11:20:00,23.2,5.8,0.311,35.33,6.559617488,26.4,0.6,0
station1,04-11-2022,05:20:00,2.8028,7.0566,0.01977,24.7607,14.8933,29.3738,0.54171,2
Station2,10-02-2022,23:40:00,27.132,5.656,0.0321408,22.70928,9.10984,30.78,0.68448,1
Station2,13-03-2022,17:40:00,6.4512,5.1896,0.0771848,28.51816,9.2872,22.032,0.68586,1
Station2,19-08-2022,20:40:00,2.0658,8.5517,0.02301,19.4346,14.1012,17.5945,0.41595,2
Station2,01-03-2022,00:00:00,90.5216,7.2854,0.0571368,26.37272,2.987,29.5488,1.35184,0
Station2,06-04-2022,10:20:00,22.3776,4.99,0.096425,29.69208,7.8052,44.9005,0.6958,1
station1,23-07-2022,11:20:00,18.9377,6.5298,0.02744,18.1898,14.04,24.9398,0.66591,2
Station2,08-07-2022,04:40:00,35.8928,7.2433,0.02274,30.4434,15.9359,19.3767,0.89572,2
station1,19-05-2022,00:40:00,21.7,6.6,0.139,30.43,5.681058686,30.3,0.5,0
station1,14-11-2022,22:20:00,36.5248,5.9974,0.02716,27.796,12.0724,29.5391,0.4317,1
Station2,04-03-2022,19:20:00,17.1008,5.2894,0.0130312,27.33412,5.928,30.906,0.62622,0
Station2,11-02-2022,09:00:00,47.532,7.171,0.0773388,23.60996,4.65394,26.3682,0.88288,0
Station2,16-12-2022,14:20:00,19.1553,8.3212,0.01882,22.0223,6.4928,21.6185,0.69985,0
station1,06-09-2022,20:20:00,26.7285,6.223,0.0231,18.6958,8.9735,31.7977,0.40874,1
station1,31-10-2022,07:00:00,6.3806,7.544,0.02781,27.8743,6.5839,37.4862,0.52477,0
Station2,19-01-2023,22:20:00,25.7803,7.0152,0.02868,18.1464,11.5461,27.9813,0.70612,1
Station3,02-03-2022,18:00:00,22.899712,7.40689,0.084442176,29.179249,7.9557712,13.83732,0.6450066,1
station1,20-03-2022,18:00:00,34.3,5.2,0.024,21.88,7.7,13.3,0.71,1
Station2,24-12-2022,19:40:00,22.939,7.8475,0.02198,24.8384,18.0141,38.8628,0.41867,2
station1,24-05-2022,18:20:00,30.5,6.2,0.054,33.37,6.691185738,33,0.7,0
Station3,06-11-2022,01:20:00,80.39711,5.29158,0.094037,37.19897,17.48397,43.59758,1.457932,2
Station3,02-08-2022,14:40:00,115.63563,4.52586,0.088251,36.29148,23.97822,37.18577,0.61102,2
Station2,08-06-2022,19:20:00,13.9038,7.5214,0.02226,20.9225,9.8704,34.1691,0.43817,1
station1,06-06-2022,22:40:00,16.3236,8.2307,0.01976,19.7934,14.6666,25.8202,0.91677,2
Station3,20-12-2022,19:40:00,90.02848,4.94557,0.112177,36.54307,11.10225,53.61861,3.328575,1
Station3,13-05-2022,11:40:00,38.456616,7.31138,0.369025,36.94711812,5.661039615,67.38102,0.441336,0
Station2,19-08-2022,08:00:00,27.3127,5.6098,0.02811,25.4983,9.2339,25.8168,0.88942,1
Station3,23-09-2022,06:00:00,139.21808,4.66864,0.0574,44.089,4.00477,53.82381,2.797866,0
Station2,05-05-2022,19:00:00,24.0792,6.513,0.046828,33.16324,4.720979007,29.5637,0.2982,0
Station2,20-12-2022,06:40:00,24.6128,8.0484,0.03272,18.6836,6.6073,20.2637,0.59501,0
Station2,12-03-2022,13:00:00,5.12,5.7884,0.0280672,29.9046,8.398,39.066,0.66598,1
station1,02-04-2022,06:40:00,19.1,5.8,0.03,27.83,8,37.2,0.7,1
station1,22-07-2022,15:00:00,28.4987,8.2638,0.02748,19.56,6.7575,24.6164,0.57849,0
station1,23-08-2022,09:20:00,14.6529,7.0582,0.02242,23.9312,15.0399,23.5719,0.60637,2
Station3,04-02-2022,11:40:00,22.06413,6.23742,0.06891456,25.20639,10.674356,33.383988,0.73284,1
Station2,24-06-2022,21:00:00,13.6859,7.8486,0.03023,24.3824,13.0786,17.3923,0.60755,2
station1,11-05-2022,09:20:00,23.3,6.1,0.369,31.43,6.619287869,30.3,0.6,0
Station2,22-04-2022,20:20:00,14.6076,5.5888,0.1018,30.12724,7.4328,19.3728,0.72562,1
Station3,03-10-2022,10:20:00,123.60269,5.28579,0.099985,44.727,21.10785,17.14966,0.581556,2
Station3,03-03-2022,16:00:00,24.324096,5.56102,0.09141888,30.766318,7.8587496,18.51912,0.6552448,1
station1,23-12-2022,02:40:00,24.8837,8.6907,0.03914,19.992,13.206,37.8543,0.25659,2
Station3,07-09-2022,08:40:00,28.88571,5.00225,0.116952,41.11135,16.30341,40.6484,2.250871,2
Station3,27-04-2022,10:20:00,19.894308,7.42092,0.0986442,32.6528884,6.40101,69.19722,0.8164716,0
Station3,07-08-2022,00:00:00,109.53383,6.59938,0.077157,20.31433,7.35582,19.32924,1.504887,1
station1,12-06-2022,02:40:00,17.4429,8.1956,0.03841,28.8848,19.9636,34.8766,0.99418,2
Station2,19-11-2022,21:00:00,22.7468,6.2527,0.01842,23.0306,12.4168,36.4881,0.46489,1
Station3,08-11-2022,09:40:00,54.58734,5.58708,0.11403,18.8914,12.94863,19.85424,0.636833,2
Station2,30-12-2022,01:20:00,39.2073,6.9884,0.03371,23.8402,6.359,37.2216,0.40432,0
Station2,30-04-2022,19:00:00,30.1476,6.0878,0.074314,32.61676,5.764403348,24.9223,0.6958,0
Station2,30-09-2022,02:20:00,6.5503,6.8051,0.03442,30.1873,11.95,16.0549,0.89183,1
station1,27-02-2022,10:40:00,107.8,7.5,0.027,25.32,0.5,24.3,3.26,0
Station2,19-12-2022,04:20:00,38.3302,6.0681,0.02327,26.0013,10.6045,35.5276,0.85955,1
Station2,07-02-2022,20:20:00,24.378,5.151,0.06024,24.29812,6.33728,27.4968,0.5952,0
Station2,18-06-2022,08:00:00,31.1865,8.9339,0.03063,30.6046,8.8667,31.9499,0.70269,1
station1,07-09-2022,16:40:00,22.3672,6.2684,0.04163,28.7416,7.1699,33.4938,0.38892,0
Station3,02-02-2022,09:40:00,0.31977,5.01792,0.01879488,24.635875,7.9572472,20.825748,0.683984,1
station1,26-10-2022,02:00:00,18.7463,6.9703,0.03947,29.1592,10.673,21.829,0.71542,1
Station3,16-04-2022,10:00:00,25.052552,5.16831,0.1626764,32.83370244,7.442604,67.8048,0.6487838,1
Station3,08-12-2022,21:20:00,65.65109,5.76721,0.103376,15.72451,17.20495,28.36553,2.277655,2
Station3,23-12-2022,13:40:00,115.06749,6.19179,0.090201,26.2521,8.61183,46.51825,2.219883,1
Station2,10-11-2022,01:20:00,10.3342,7.5246,0.02873,18.2399,19.3683,27.3472,0.71245,2
station1,27-04-2022,01:00:00,6.3,5.7,0.081,29.57,8.4,37.9,0.61,1
Station3,16-09-2022,22:40:00,109.15831,5.53576,0.096387,19.82213,7.46237,44.97583,2.057261,1
Station2,26-04-2022,00:40:00,32.7376,5.988,0.15779,29.62124,7.335,42.9834,0.6958,1
station1,23-11-2022,01:00:00,1.3549,6.5037,0.03331,27.354,8.0923,15.9977,0.24687,1
Station2,28-07-2022,07:00:00,34.7066,8.3685,0.02418,30.6584,12.3868,26.33,0.97265,1
Station2,13-06-2022,23:40:00,39.5465,8.264,0.03216,21.7856,19.3561,16.8599,0.63825,2
Station2,03-05-2022,16:40:00,25.8064,6.012,0.257554,34.46872,5.604481636,37.2321,0.3976,0
station1,16-08-2022,05:20:00,6.8264,8.7765,0.01863,23.1172,17.6618,22.6269,0.54933,2
Station2,20-06-2022,12:20:00,12.1716,5.8301,0.02148,29.7197,9.1422,24.7268,0.72525,1
Station3,10-09-2022,00:40:00,18.58107,4.75203,0.134207,23.33566,10.37355,19.33494,1.694783,1
station1,08-02-2022,14:40:00,2.3,5.9,0.049,25.56,6.3,25.4,0.69,0
Station3,17-10-2022,06:40:00,28.6349,6.57022,0.075913,14.57054,18.72315,40.39899,1.80238,2
Station2,23-04-2022,12:20:00,39.368,5.5888,0.032576,31.70596,8.313,34.5078,0.70574,1
Station3,24-07-2022,02:00:00,43.25129,5.10557,0.048796,28.45178,8.40726,60.35631,3.37789,1
Station2,19-08-2022,02:00:00,26.954,7.023,0.02915,24.9371,15.5283,24.3375,0.39647,2
station1,10-06-2022,14:00:00,18.0308,7.9434,0.03542,27.3177,13.4584,34.9782,0.50294,2
Station2,08-04-2022,16:20:00,8.288,5.0898,0.145145,30.77492,7.6076,22.6016,0.73556,1
station1,28-08-2022,06:40:00,20.699,7.2806,0.02755,19.9494,5.4494,25.8893,0.79684,0
Station3,10-01-2023,21:20:00,23.5504,5.13991,0.122982,20.74153,4.35616,43.03026,1.267985,0
station1,24-12-2022,09:40:00,24.666,7.7616,0.02682,20.1796,19.04,34.5872,0.7877,2
Station3,22-11-2022,12:40:00,15.05281,5.3127,0.108922,31.04206,17.31265,56.77456,2.669927,2
Station3,10-03-2022,04:00:00,32.541696,7.26011,0.04089792,25.6303674,6.037668,23.76192,0.6450066,0
Station2,19-11-2022,14:20:00,24.208,6.0516,0.01715,23.1789,6.0526,25.9442,0.36288,0
Station2,15-09-2022,09:40:00,34.3609,7.0591,0.03645,28.2201,12.3916,36.9385,0.8197,1
Station2,17-05-2022,08:00:00,28.0416,6.6132,0.379714,31.98932,3.95825873,28.9583,0.5964,0
Station3,01-08-2022,19:00:00,41.40491,5.07969,0.096635,34.35155,3.82556,46.70808,2.282794,0
station1,09-04-2022,11:40:00,6.6,5,0.117,29.5,8,40.8,0.61,1
station1,30-09-2022,20:00:00,7.4444,7.409,0.01717,25.6488,14.8736,39.3494,0.80904,2
station1,31-03-2022,23:00:00,14.8,5.9,0.072,27.4,6.7,25.4,0.69,0
Station2,01-04-2022,15:20:00,36.778,5.2894,0.0922208,30.74456,6.5208,38.862,0.73556,0
Station3,03-05-2022,03:20:00,38.34384,7.18984,0.1682754,31.25955668,2.991017563,42.86232,0.55167,0
station1,24-05-2022,12:40:00,28.5,6.3,0.432,35.04,4.98487281,19.1,0.4,0
Station3,08-09-2022,14:00:00,74.74787,6.7642,0.14706,40.32204,4.37427,32.498,2.008822,0
Station2,04-02-2022,00:20:00,5.508,5.656,0.08032,22.53724,9.50592,27.0864,0.67456,1
station1,27-12-2022,00:40:00,4.8267,8.3923,0.02983,22.5488,16.2538,33.1253,0.74332,2
Station3,26-05-2022,05:40:00,31.89732,7.39438,0.740225,33.8655285,5.199182757,34.87104,0.55167,0
Station3,09-09-2022,06:20:00,32.32203,6.91721,0.131574,33.49022,21.23106,35.22966,2.459711,2
Station2,25-05-2022,10:40:00,30.5816,5.9118,0.386959,34.85,5.699495571,26.1331,0.497,0
Station3,15-11-2022,02:00:00,91.39124,6.78535,0.137259,17.2522,5.67051,19.01608,2.362485,0
station1,09-03-2022,22:40:00,2.5,5.6,0.084,26.83,6.1,25.7,0.67,0
Station2,28-07-2022,04:40:00,39.9022,6.2577,0.04449,22.7948,18.4468,39.1897,0.93608,2
station1,04-02-2022,13:40:00,17.1,5.5,0.083,25.93,7.2,20.1,0.6,0
Station3,25-04-2022,06:20:00,18.169368,6.70524,0.17306,30.047039,6.06849,65.74644,0.6730374,0
Station3,19-08-2022,05:20:00,96.83013,5.16029,0.13359,14.59535,23.12066,32.39189,1.305581,2
Station3,11-11-2022,20:00:00,19.18989,5.87665,0.057195,43.59685,24.09459,48.53437,3.28103,2
Station2,18-07-2022,06:00:00,15.409,7.8671,0.02634,25.2419,15.0861,16.1485,0.42406,2
station1,03-08-2022,04:00:00,12.0047,7.3071,0.04045,19.7087,10.3703,22.5518,0.88307,1
Station3,03-11-2022,11:40:00,74.03466,7.07482,0.084061,33.29927,20.85264,18.59467,3.249911,2
Station2,20-03-2022,16:00:00,14.7456,5.988,0.0130312,25.73516,7.2124,19.074,0.62622,0
Station2,27-03-2022,02:00:00,5.7344,5.489,0.065156,27.01028,6.916,19.278,0.68586,0
Station3,08-07-2022,03:40:00,85.49174,6.10981,0.142767,36.76625,18.37223,19.9174,2.065933,2
station1,10-02-2022,17:00:00,18.5,5.6,0.062,24.6,11.9,33.8,0.68,1
Station3,22-05-2022,03:00:00,32.83204,7.25865,1.1454536,33.02799632,5.70411054,29.0592,0.55167,0
Station2,08-11-2022,04:00:00,6.1589,8.678,0.03383,24.3038,17.285,35.3267,0.94297,2
Station2,02-02-2022,02:40:00,7.242,5.656,0.094376,22.05148,10.49612,31.9086,0.6944,1
Station3,19-06-2022,09:20:00,139.08255,6.5448,0.14746,17.92748,11.77118,41.40922,2.539919,1
station1,22-11-2022,12:40:00,32.3736,5.8326,0.02883,20.7096,10.4051,29.9143,0.62008,1
Station2,16-11-2022,06:20:00,2.2428,8.1581,0.04432,25.7081,13.1241,15.51,0.95074,2
station1,30-07-2022,15:40:00,27.8116,8.331,0.04167,23.9235,10.0104,28.4654,0.22764,1
Station3,18-07-2022,17:20:00,28.29136,5.88817,0.050065,30.94497,12.9915,16.82805,2.972525,2
Station2,01-04-2022,17:40:00,16.8868,5.1896,0.1122688,30.0564,8.1016,25.908,0.6958,1
Station3,03-12-2022,14:20:00,31.22645,6.5568,0.098055,21.14947,8.29377,35.16086,2.24509,1
Station3,11-04-2022,13:20:00,14.743316,4.65968,0.2053345,32.55716332,7.534488,59.152625,0.7870492,1
Station2,30-07-2022,22:40:00,22.3811,7.3155,0.02752,21.3641,9.5976,19.8686,0.81955,1
Station2,16-11-2022,21:00:00,9.3,6.7475,0.04154,22.5409,9.7665,26.1829,0.5478,1
station1,30-08-2022,09:20:00,14.1713,6.961,0.0322,27.5696,12.5784,29.596,0.56739,1
Station3,16-04-2022,19:20:00,28.378112,7.49266,0.2405534,32.52525496,7.35072,67.0985,0.744506,1
station1,28-02-2022,19:20:00,114.1,8,0.021,25,2.2,30.9,1.39,0
Station3,13-02-2022,17:40:00,83.05554,7.19727,0.01566864,25.569445,5.05635728,34.0119,0.868496,0
Station2,22-08-2022,11:40:00,29.9469,8.3644,0.02152,30.2588,18.5105,27.1764,0.65555,2
station1,25-09-2022,00:40:00,32.561,6.2553,0.04049,28.5881,10.2625,34.1281,0.43964,1
Station2,02-01-2023,21:20:00,13.4038,8.6319,0.04096,20.16,13.1556,35.5476,0.42414,2
Station2,09-03-2022,23:20:00,0.4096,5.5888,0.0942256,27.06088,8.6944,35.598,0.71568,1
Station2,11-06-2022,05:00:00,15.4391,8.4426,0.02706,21.075,18.0919,22.6809,0.74856,2
station1,22-12-2022,22:00:00,29.2431,6.9637,0.034,23.4921,12.6255,17.757,0.45265,1
Station3,25-07-2022,21:40:00,143.89444,5.84294,0.137316,43.76489,6.63153,33.92386,2.299504,0
station1,28-09-2022,07:20:00,17.3441,6.5022,0.03946,22.561,18.0006,20.9139,0.49147,2
Station3,23-08-2022,05:20:00,88.55082,5.46438,0.098095,16.35049,23.15178,54.81775,2.542591,2
station1,27-06-2022,19:40:00,23.1932,8.0073,0.03212,20.7589,18.6199,18.2033,0.58447,2
Station2,15-07-2022,04:40:00,22.6413,8.8979,0.02749,21.9528,15.1722,23.9297,0.66557,2
station1,03-07-2022,09:40:00,35.0141,7.2167,0.02615,19.2059,14.9037,38.0042,0.34287,2
Station3,10-09-2022,00:00:00,110.41831,7.13335,0.143958,21.14807,19.02625,41.93183,1.958664,2
Station3,15-08-2022,16:20:00,106.38316,7.21112,0.126429,32.52654,14.85622,44.16353,2.196211,2
Station2,06-02-2022,01:20:00,24.378,5.252,0.082328,22.58784,10.19906,26.2656,0.67456,1
Station2,05-12-2022,03:40:00,29.6532,7.8742,0.0349,27.9883,5.8413,27.5756,0.65296,0
Station3,25-04-2022,11:00:00,28.17402,4.59937,0.285549,32.89751916,6.56727,79.282175,0.717171,0
station1,12-09-2022,10:00:00,5.0836,6.8743,0.0165,22.9787,16.648,21.1867,0.66219,2
Station2,01-11-2022,08:00:00,39.3252,8.3277,0.02195,26.0182,18.3167,22.0055,0.78066,2
Station3,23-07-2022,17:40:00,33.78667,7.21202,0.142842,23.51709,9.82668,39.11125,3.026416,1
station1,12-03-2022,05:20:00,29.4,5.1,0.09,24.06,8.7,24.6,0.62,1
Station2,06-05-2022,21:20:00,24.5872,6.6132,0.41229,32.6876,6.537787024,38.5438,0.5964,0
Station3,02-01-2023,11:40:00,149.93421,5.51003,0.050205,22.90527,6.49052,41.0325,2.00416,0
station1,13-04-2022,20:40:00,3.3,5,0.066,29.95,7,44.9,0.74,0
station1,19-09-2022,15:00:00,23.4867,6.9777,0.02888,21.1981,11.1183,17.2827,0.8996,1
Station2,10-11-2022,06:40:00,12.0237,6.6351,0.01521,28.9113,18.9532,38.4497,0.93499,2
Station2,03-02-2022,09:20:00,20.502,5.656,0.082328,24.3386,6.63434,34.9866,0.71424,0
Station3,18-07-2022,22:40:00,64.80296,5.49314,0.118677,16.5702,11.44812,48.35686,1.187554,1
Station2,28-08-2022,11:00:00,16.2413,6.3288,0.03184,24.9812,5.6521,31.9504,0.87659,0
Station2,10-02-2022,00:40:00,81.192,6.767,0.065286,22.20328,5.24806,19.8018,0.7936,0
Station2,22-10-2022,17:40:00,21.283,7.6299,0.02045,22.1449,13.4712,20.0258,0.65949,2
Station3,24-02-2022,22:00:00,99.53568,4.74917,0.050837696,24.438788,1.38827304,35.686332,2.2274368,0
Station3,05-01-2023,01:20:00,63.89431,6.98548,0.110769,15.30416,15.01747,42.79088,1.687116,2
station1,27-03-2022,08:00:00,21.6,5.6,0.097,26.43,6.6,36.3,0.62,0
station1,19-03-2022,17:40:00,10.4,5.7,0.108,25.5,6.7,10.4,0.75,0
Station2,15-12-2022,22:40:00,10.4309,7.3206,0.02946,25.3887,7.9766,16.9734,0.84432,1
station1,30-04-2022,09:20:00,21,6.7,0.122,30.79,7.237170233,43.7,0.5,1
station1,21-10-2022,10:20:00,24.2947,6.5169,0.03704,28.6319,15.827,18.6664,0.71602,2
Station3,23-12-2022,15:20:00,23.73272,7.34114,0.04677,44.64746,9.45789,41.05469,3.344366,1
station1,03-10-2022,04:40:00,7.1645,7.5787,0.02412,18.6083,17.242,22.2592,0.7383,2
station1,11-04-2022,23:40:00,30.6,5.5,0.148,28.84,8.1,37.5,0.6,1
Station2,04-12-2022,08:20:00,17.6406,6.3665,0.01936,27.4073,14.4366,32.3561,0.22645,2
Station3,03-10-2022,03:20:00,100.00895,5.63778,0.111351,33.18236,16.98585,31.49632,2.097098,2
Station3,21-10-2022,11:40:00,23.10364,5.76363,0.057064,42.19619,6.04059,57.71897,0.647666,0
Station3,07-04-2022,07:20:00,22.059548,5.90865,0.0741965,30.12149184,6.523764,49.264425,0.6961976,0
station1,06-07-2022,02:20:00,23.4139,6.3839,0.0211,22.6877,13.6665,25.8668,0.44869,2
Station3,08-12-2022,01:00:00,139.84724,6.7695,0.142463,14.5409,14.1897,47.37497,2.727173,2
Station3,23-02-2022,04:20:00,92.65986,6.74526,0.102712896,21.88703,0.39664944,34.53516,3.0448448,0
station1,19-10-2022,21:00:00,3.7701,7.278,0.04112,28.9302,11.7167,39.2356,0.2391,1
Station3,30-08-2022,16:00:00,62.6856,5.6921,0.123682,25.62352,8.22623,21.56847,2.683304,1
Station3,05-01-2023,09:00:00,142.48222,5.25427,0.08413,43.92018,11.8867,34.02951,1.789511,1
Station2,10-09-2022,15:20:00,9.5014,6.8621,0.04394,23.6347,12.4566,29.7762,0.59602,1
station1,18-10-2022,06:40:00,19.1129,7.8431,0.02323,26.902,15.2153,24.479,0.49712,2
station1,06-12-2022,23:20:00,28.0438,7.4873,0.02321,27.6819,19.7243,39.7861,0.46235,2
station1,28-08-2022,21:20:00,25.4348,5.852,0.03154,24.1021,7.4286,21.5037,0.51157,1
station1,26-02-2022,11:00:00,121.7,7.8,0.066,25.04,0.1,31.5,2.59,0
Station2,23-05-2022,21:40:00,21.0312,6.2124,0.38175,33.497,5.304979236,30.8754,0.2982,0
station1,14-05-2022,11:20:00,31.1,6.4,0.25,34.07,4.818596023,30.9,0.7,0
Station3,24-12-2022,09:00:00,33.48224,5.29719,0.04593,41.10471,9.36582,25.01481,1.874887,1
Station2,12-03-2022,10:20:00,1.536,5.7884,0.045108,28.35624,8.5956,31.008,0.71568,1
Station2,02-10-2022,05:00:00,24.2859,7.9376,0.03772,30.8806,13.6886,25.7629,0.82606,2
Station2,19-04-2022,21:20:00,25.6928,5.7884,0.16288,24.41956,7.9218,24.8214,0.60634,1
Station3,14-04-2022,23:40:00,28.156408,5.32917,0.1363145,30.46184768,6.339996,43.43745,0.7764134,0
station1,20-06-2022,16:40:00,10.6183,6.7785,0.0295,18.0932,9.2691,32.9169,0.95971,1
Station2,26-10-2022,13:20:00,13.4501,8.6776,0.03702,22.4406,13.4297,15.0451,0.70614,2
station1,01-06-2022,07:00:00,17.8646,8.5354,0.02717,28.1166,11.1258,35.4366,0.41221,1
Station2,24-05-2022,02:40:00,22.86,6.6132,0.467618,31.86725,5.486827989,20.0791,0.497,0
Station2,02-06-2022,21:20:00,26.758,5.7821,0.03122,28.3897,7.1094,34.5804,0.52951,0
Station3,14-08-2022,20:40:00,89.14494,5.80099,0.055702,20.69449,8.97155,15.90923,2.277688,1
Station3,28-02-2022,13:40:00,146.90244,4.81265,0.004150016,28.546496,0.50573,30.558384,1.5122048,0
Station3,10-11-2022,16:00:00,36.00778,5.94742,0.062662,21.83581,6.80844,28.17723,1.058449,0
station1,19-10-2022,10:40:00,7.6954,7.183,0.02242,29.7339,15.3117,20.8839,0.8799,2
Station2,15-08-2022,19:20:00,33.1223,6.9167,0.02554,29.4445,17.2428,33.6821,0.6636,2
Station3,09-01-2023,15:40:00,32.37379,4.99662,0.081229,15.5017,10.00573,31.77346,0.879148,1
Station3,22-09-2022,05:40:00,68.77848,5.36839,0.057549,15.4925,14.01513,52.89824,3.468399,2
station1,27-09-2022,05:00:00,31.0597,7.1228,0.02572,30.523,9.4318,15.8601,0.2399,1
Station3,09-02-2022,18:40:00,5.86245,4.77098,0.084610656,25.216763,10.8684352,29.197908,0.715232,1
station1,24-12-2022,06:40:00,9.8364,6.1192,0.01519,30.4275,8.5792,30.7026,0.28287,1
station1,29-07-2022,07:40:00,39.5214,6.6906,0.01631,24.0301,7.8717,18.1765,0.49493,1
Station3,17-08-2022,06:20:00,86.56682,6.63336,0.049173,24.05237,11.51727,17.4067,3.206164,1
Station2,07-02-2022,10:20:00,17.85,5.555,0.071284,24.39932,8.61474,32.1138,0.68448,1
Station3,15-05-2022,23:20:00,26.389584,4.99612,0.9978436,33.2320054,3.425006706,37.59534,0.662004,0
station1,18-02-2022,01:00:00,49.3,6.3,0.06,22.63,3.7,21,0.77,0
Station3,09-05-2022,02:40:00,34.96056,6.02842,1.4259126,32.63161616,4.91621527,67.92588,0.441336,0
Station2,27-10-2022,08:00:00,37.557,5.7806,0.03481,29.1747,8.7983,15.2723,0.96468,1
Station3,02-08-2022,16:20:00,108.30299,5.38802,0.093988,33.40845,19.31111,43.56387,1.517606,2
Station3,01-01-2023,04:00:00,114.18893,4.56514,0.125863,37.09191,4.46458,45.64716,1.325545,0
Station3,10-07-2022,05:00:00,113.80381,5.77801,0.094713,37.93252,18.77732,40.21231,1.614397,2
Station3,19-11-2022,06:20:00,107.92768,7.32804,0.13405,44.28404,19.77352,27.4517,1.245733,2
station1,16-10-2022,04:40:00,27.6051,7.452,0.02867,28.8553,19.3164,23.5855,0.73737,2
station1,03-10-2022,16:00:00,22.8858,7.0976,0.03636,18.8846,11.8255,16.9803,0.80788,1
Station2,21-12-2022,21:20:00,4.1793,7.2878,0.02034,21.646,16.3097,34.3681,0.93688,2
Station3,04-08-2022,13:20:00,54.14059,5.48569,0.077144,43.68963,17.2629,48.10748,1.237958,2
Station3,07-11-2022,00:20:00,53.96932,5.48669,0.116016,41.46804,19.52828,33.53881,2.295491,2
Station3,19-01-2023,03:00:00,75.85949,6.21548,0.088507,22.82052,17.2393,38.99248,3.038946,2
Station2,06-05-2022,03:00:00,31.5976,6.1122,0.22396,29.92484,5.565652857,37.7366,0.497,0
Station3,13-02-2022,11:40:00,45.18396,7.37199,0.075209472,24.397296,5.05635728,32.023512,0.9093664,0
Station2,22-12-2022,09:00:00,5.097,7.6195,0.02568,25.5875,12.8477,21.7661,0.56841,2
Station2,19-08-2022,19:40:00,19.0978,6.5455,0.0444,18.4626,12.5446,28.6964,0.81177,1
station1,29-08-2022,18:20:00,13.141,5.9566,0.0443,28.0545,15.0885,24.3022,0.71987,2
Station2,26-05-2022,01:00:00,19.1008,6.2124,0.127625,33.42525,5.419731011,34.0033,0.2982,0
station1,16-04-2022,08:40:00,29.5,6,0.021,29.86,7.5,41.1,0.73,1
station1,15-07-2022,12:00:00,39.3016,8.3329,0.0323,18.6267,18.0096,36.0735,0.548,2
station1,02-06-2022,21:20:00,9.7591,7.5896,0.03993,21.5533,9.8938,20.9379,0.71554,1
Station2,05-03-2022,08:00:00,22.3232,5.0898,0.045108,26.0084,7.41,34.782,0.71568,1
station1,22-02-2022,17:40:00,108.9,7.5,0.002,24.61,1.8,24.8,1.04,0
Station3,02-03-2022,07:20:00,7.231488,5.09817,0.08660736,26.24369,8.8289656,12.58884,0.6757212,1
Station2,24-03-2022,15:20:00,21.0944,5.2894,0.020048,31.31128,6.422,37.74,0.5964,0
station1,05-03-2022,01:40:00,22.1,5.7,0.099,25.55,9.3,35.4,0.74,1
station1,23-04-2022,14:00:00,10.7,5.3,0.13,31.97,8.4,36,0.6,1
Station2,02-11-2022,22:00:00,34.7994,6.7744,0.04098,26.8907,16.2787,19.3553,0.80954,2
Station2,13-01-2023,04:40:00,33.4809,8.8531,0.0242,23.0416,5.4748,18.7694,0.60169,0
Station3,19-04-2022,16:00:00,6.429416,4.64864,0.1592152,22.9208386,6.81666,78.575875,0.6806912,0
Station3,17-03-2022,17:00:00,5.807104,6.04681,0.11788224,30.1552218,6.612684,22.16256,0.6961976,0
station1,08-08-2022,21:40:00,14.8667,7.1934,0.03568,27.0354,16.0814,35.8554,0.51539,2
Station3,12-02-2022,10:40:00,53.91516,7.02255,0.038649312,25.247882,2.9171292,31.91886,0.9502368,0
Station3,05-07-2022,12:20:00,146.69813,5.62773,0.068938,25.77751,13.32077,34.97685,2.165881,2
Station2,10-06-2022,09:20:00,19.669,6.7697,0.02222,30.5364,8.5988,36.8431,0.43971,1
Station2,21-02-2022,00:40:00,125.97,7.9948,0.0239424,22.42592,0.60588,34.2684,1.6864,0
station1,02-09-2022,16:00:00,7.5776,5.9189,0.03955,21.6648,17.0735,35.7322,0.87501,2
Station3,20-03-2022,00:20:00,16.544768,4.67978,0.07578144,27.1910232,7.571044,23.89248,0.7473886,1
Station2,14-10-2022,17:20:00,21.3073,6.2844,0.01741,19.5187,13.111,30.1317,0.60633,2
Station2,01-06-2022,21:00:00,30.7938,8.8543,0.03847,29.9006,10.8701,38.7558,0.23124,1
Station3,12-06-2022,09:00:00,92.51666,7.45929,0.126243,38.49466,25.37584,55.23358,3.102978,2
station1,02-08-2022,18:00:00,25.556,5.9068,0.03316,22.5779,11.9736,19.1049,0.67576,1
